_id	model.x	model.y	clust_4	lemma	newspaper	country	formality	_cws.model	_ctxt.model	in_concept
geniaal/adj/de_morgen_20030308_01_110/113	-10.3167810269562	8.43080173680819	1	geniaal	de_morgen	Belgium	quality	begin/verb;waar/adv;manifesteer/verb;talent/noun	<small>de tekenfilm beschouwd . Hij leverde baanbrekend werk in verband met ' gezichtstraagheid ' .</small> <u>Waar</u><sup>4.152</sup> en wanneer <u>begon</u><sup>10.466</sup> dat <span class='target'>geniale</span> <u>talent</u><sup>22.964</sup> zich te <u>manifesteren</u><sup>1.24</sup> ? <small>Op welke leeftijd werd het ' kunnen ' van deze kunstenaar ontdekt ? In de</small>	yes
geniaal/adj/algemeen_dagblad_19990909_42/229	33.7599754696163	28.3879195181275	2	geniaal	algemeen_dagblad	Netherlands	popular	succesvol/adj;onweerstaanbaar/adj;ben/verb;Daddy/name;Puff/name	<small>de cd een belangrijk nadeel . Alles lijkt bedoeld om te schetsen wat een boeiend</small> , <u>succesvol</u><sup>2.312</sup> , <u>onweerstaanbaar</u><sup>2.016</sup> en <span class='target'>geniaal</span> mens <u>Puff</u><sup>5.355</sup> <u>Daddy</u><sup>4.362</sup> <u>is</u><sup>342.896</sup> . <small>Zijn steeds verder uitdijende ego ontneemt zo steeds meer het zicht op de kwaliteiten waarover</small>	yes
geniaal/adj/de_morgen_20010621_01_248/54	3.93456566439384	-23.8319643956076	1	geniaal	de_morgen	Belgium	quality	;schilder/noun;ding/noun	<small>voortaan resoluut voor publieksverbreding . 26Vermeer De Londense Vermeer-tentoonstelling inspireert Onze Man tot superlatieven :</small> " Een onovertrefbaar , ja <span class='target'>geniaal</span> <u>schilder</u><sup>148.484</sup> die de dagelijkse <u>dingen</u><sup>27.589</sup> <small>een goddelijke glans gaf . " 27</small>	yes
geniaal/adj/nrc_handelsblad_20020525_156/273	19.4531071227748	18.3446446471248	2	geniaal	nrc_handelsblad	Netherlands	quality	ben/verb;lastig_heid/noun;toepassing/noun;in/prep	<small>lastig kon toen een staking niet worden . Het Nederlandse polderpetje bevorderde en kanaliseerde de</small> <u>lastigheid</u><sup>12.057</sup> . Dat <u>was</u><sup>342.896</sup> een <span class='target'>geniale</span> <u>toepassing</u><sup>2.564</sup> . Of <u>in</u><sup>86.105</sup> dit <small>land , onder een centrum-rechts bewind dat bij toenemende werkloosheid miljarden moet bezuinigen , het</small>	yes
briljant/adj/algemeen_dagblad_20031003_92/4	-14.72521534135	-44.0141797995691	1	briljant	algemeen_dagblad	Netherlands	popular	;boek/noun	<small>Een</small> Een <span class='target'>briljant</span> <u>boek</u><sup>91.482</sup> dus ? Nee , <small>Blinde jacht is een smakelijke , zonder enige pretentie geschreven actiethriller , niets meer ,</small>	yes
briljant/adj/het_laatste_nieuws_20041218_01_84/116	-48.3519414817228	35.1597004905602	4	briljant	het_laatste_nieuws	Belgium	popular	nog/adv;Louis/name;kan/verb;vier/verb;bruiloft/noun	<small>in Beerse . In 1999 , een jaar voor haar man overleed , hebben Roza</small> en <u>Louis</u><sup>2.339</sup> <u>nog</u><sup>30.691</sup> samen hun <span class='target'>briljanten</span> <u>bruiloft</u><sup>254.691</sup> <u>kunnen</u><sup>38.579</sup> <u>vieren</u><sup>295.914</sup> . ( <small>RVM . Wiggenraad )</small>	no
briljant/adj/het_nieuwsblad_20041217_01_412/243	-50.3564741083633	23.4580714322209	4	briljant	het_nieuwsblad	Belgium	popular	vier/verb;echtpaar/noun;treed/verb;huwelijk_jubileum/noun	<small>. LIER Het echtpaar Karel Van Reeth ( 86 ) en Maria Van der Auwera</small> ( 83 ) <u>vierde</u><sup>295.914</sup> hun <span class='target'>briljanten</span> <u>huwelijksjubileum</u><sup>315.957</sup> . Het <u>echtpaar</u><sup>137.587</sup> <u>trad</u><sup>1.426</sup> <small>65 jaar geleden in het huwelijk en woont momenteel aan de Ijzerlaan 42 . Ze</small>	no
briljant/adj/volkskrant_20040228_119/240	-19.9284886760911	27.8992903940516	1	briljant	volkskrant	Netherlands	quality	voor/prep;af/adv;en/adv;toe/adv	<small>verlaat . ' Het is historisch zo gegroeid ' , vindt De Bois . '</small> Bovendien werkt het <u>voor</u><sup>18.664</sup> iedereen <span class='target'>briljant</span> , behalve <u>af</u><sup>6.292</sup> <u>en</u><sup>2.111</sup> <u>toe</u><sup>6.593</sup> <small>voor de partij die moet gaan dokken . Maar dat betekent dus dat het voor</small>	no
briljant/adj/de_morgen_20020904_01_58/166	-29.6404138917746	18.9137243402177	1	briljant	de_morgen	Belgium	quality	;dr./name;Brenda/name;Bradford/name;help/verb	<small>. Tijdens een gevaarlijke reddingsactie ondervindt John Brown de woede van de slechte dr. Claw</small> aan den lijve . De <span class='target'>briljante</span> <u>dr.</u><sup>3.87</sup> <u>Brenda</u><sup>2.3</sup> <u>Bradford</u><sup>3.158</sup> <u>helpt</u><sup>3.493</sup> Johndoor <small>haar kennis op het gebied van robottechnologie op hem uit te testen en hem te</small>	yes
briljant/adj/het_laatste_nieuws_20020614_01_221/13	-56.9442112457712	33.622373606028	4	briljant	het_laatste_nieuws	Belgium	popular	Isidore/name;Maria/name;vier/verb;jubileum/noun;Isidore/name;Glabbeek/name	<small>Isidore en Maria vieren</small> <u>Isidore</u><sup>18.974</sup> en <u>Maria</u><sup>31.902</sup> <u>vieren</u><sup>295.914</sup> <span class='target'>briljanten</span> <u>jubileum</u><sup>148.083</sup> <u>GLABBEEK</u><sup>1.709</sup> - <u>Isidore</u><sup>18.974</sup> Vangoidsenoven <small>( 88 ) en Maria Delbroek ( 88 ) uit Glabbeek delen al 65 jaar</small>	no
briljant/adj/algemeen_dagblad_19990430_79/43	54.9333451117809	12.4069193975802	2	briljant	algemeen_dagblad	Netherlands	popular	leef/verb;vooral/adv;tot/prep;Zwart/name;water/noun;ben/verb;er/adv	<small>haar reputatie sinds enkele jaren gestaag groeiend . Na De dwaas , Breng mij weer</small> <u>tot</u><sup>14.532</sup> <u>leven</u><sup>3.996</sup> en <u>vooral</u><sup>10.18</sup> het <span class='target'>briljante</span> <u>Zwart</u><sup>5.524</sup> <u>water</u><sup>1.954</sup> , <u>is</u><sup>336.212</sup> <u>er</u><sup>68.926</sup> <small>nu haar nieuwste , Doodsklokken . Om misverstanden te voorkomen : Ekman geniet in de</small>	yes
briljant/adj/parool_20040401_122/65	8.70020271638727	-32.5773702635406	1	briljant	parool	Netherlands	popular	even/adv;ben/verb;simpel/adj;ben/verb;briljant/adj;simpel/adj	<small>inrichting voor gestoorde criminelen ontsnapt . De manier waarop wil ik niet verklappen , maar</small> die <u>is</u><sup>336.212</sup> <u>even</u><sup>278.692</sup> <u>simpel</u><sup>46.388</sup> als <span class='target'>briljant</span> . <u>Simpel</u><sup>46.388</sup> en <u>briljant</u><sup>338.031</sup> <u>is</u><sup>336.212</sup> <small>ook een goede beschrijving van de sympathiekste crimineel uit de geschiedenis van de misdaadliteratuur .</small>	yes
geniaal/adj/algemeen_dagblad_20030726_33/100	33.1793925134343	-8.28751797602191	1	geniaal	algemeen_dagblad	Netherlands	popular	gek/adj;heb/verb;zoek/verb	<small>de drie brede kerels die jouw auto aanduwen omdat de startmotor het al maanden geleden</small> <u>heeft</u><sup>5.0</sup> begeven . <u>Gek</u><sup>170.882</sup> of <span class='target'>geniaal</span> ? Zimbabwe <u>zoekt</u><sup>5.146</sup> die grens <small>, tijdens zijn vrije val de afgrond in . Eens de vierde economie van het</small>	yes
geniaal/adj/de_morgen_20000120_01_51/45	16.9229364999939	-25.832416752336	2	geniaal	de_morgen	Belgium	quality	eenvoudig/adj;ben/verb;verhaal/noun;Alvin/name;Straight/name	<small>op menig eindejaarslijstje in de top-vijf van ' Beste Film van 1999 ' . Het</small> <u>verhaal</u><sup>5.886</sup> <u>is</u><sup>342.896</sup> zowel <u>eenvoudig</u><sup>141.184</sup> als <span class='target'>geniaal</span> : <u>Alvin</u><sup>6.318</sup> <u>Straight</u><sup>5.792</sup> , een <small>koppige zeventiger , wil de broer waarmee hij al tien jaar ruzie heeft gaan opzoeken</small>	yes
briljant/adj/parool_20030424_66/407	20.362829129383	5.42291402497927	2	briljant	parool	Netherlands	popular	ben/verb;leerling/noun;Wittgenstein/name;Ludwig/name	<small>aan de filosofiegeschiedenis , zijn driedelige hoofdwerk Principia mathematica . Ook zal het moeilijk te</small> verteren <u>zijn</u><sup>336.212</sup> <u>geweest</u><sup>336.212</sup> dat zijn <span class='target'>briljantste</span> <u>leerling</u><sup>85.764</sup> , <u>Ludwig</u><sup>3.616</sup> <u>Wittgenstein</u><sup>4.114</sup> , <small>onder zijn leiding een proefschrift ( Tractatus ) schreef waar Russell geen sikkepit van begreep</small>	yes
briljant/adj/volkskrant_20040918_130/139	-11.9936226749072	-22.5735197584145	1	briljant	volkskrant	Netherlands	quality	win/verb;half/adj;partij/noun;Europees/adj	<small>. In de finale hield DIAGRAM 4 hij Van Wely op remise en in de</small> <u>halve</u><sup>5.598</sup> finale <u>won</u><sup>1.476</sup> hij een <span class='target'>briljante</span> <u>partij</u><sup>1.985</sup> van de voormalige <u>Europese</u><sup>11.064</sup> <small>kampioen Bartlomiej Macieja uit Polen : Macieja Ciudad Real 1. e2-e4 c7-c5 2. Pg1-f3 e7-e6</small>	yes
briljant/adj/het_laatste_nieuws_20030429_01_94/56	-50.8096839082555	27.8273235571949	4	briljant	het_laatste_nieuws	Belgium	popular	Klerken/name;in/prep;vier/verb;ben/verb;Marcel/name;huwelijk_jubileum/noun	<small>de bloemetjes mocht zetten . Marcellus Vandenbussche en Emma Desmedt ( allebei 92 jaar )</small> <u>vierden</u><sup>295.914</sup> <u>in</u><sup>63.223</sup> deelgemeente <u>Klerken</u><sup>4.7</sup> hun <span class='target'>briljanten</span> <u>huwelijksjubileum</u><sup>315.957</sup> . <u>Marcel</u><sup>6.811</sup> <u>was</u><sup>336.212</sup> 30 <small>jaar lang burgemeester van Klerken en zetelde ook in de senaat . Marcel en Emma</small>	no
briljant/adj/parool_20000224_75/148	-7.57928732766507	10.0096967343118	1	briljant	parool	Netherlands	popular	succesvol/adj;up-comedian/noun	<small>. Want Rockwell - echte naam Richard Balkey - is niet alleen geen multimiljonair ,</small> geen <u>succesvol</u><sup>1.972</sup> onroerend-goedmakelaar en geen <span class='target'>briljante</span> stand- <u>up-comedian</u><sup>10.163</sup> , zoals hij <small>Fox en het publiek wijsmaakte , hij is ook een verre van ideale schoonzoon .</small>	yes
geniaal/adj/de_morgen_19990226_01_83/607	24.0903659231617	-29.2225032107789	1	geniaal	de_morgen	Belgium	quality	Vlaams/adj;kom/verb;met/prep;van/prep;uitvinding/noun	<small>die duivelse wereldhelft , te maken . Het volgende en vooreerst laatste hoogtepunt van de</small> <u>Vlaamse</u><sup>1.191</sup> subsidiecreativiteit <u>kwam</u><sup>4.337</sup> <u>met</u><sup>6.675</sup> de <span class='target'>geniale</span> <u>uitvinding</u><sup>85.814</sup> <u>van</u><sup>4.05</sup> de culturele ambassadeurs <small>. De poging om nog een vleespot voor het opportunistisch ' I Fiamminghi ' gedoopte</small>	yes
briljant/adj/het_nieuwsblad_19990413_01_559/914	39.103263787761	-1.90803478787259	2	briljant	het_nieuwsblad	Belgium	popular	hoe/adj;eens/adv;ben/verb	<small>komt u zo vaak op televisie . " Terwijl ze bij zichzelf denken : "</small> Hoor mij <u>eens</u><sup>3.311</sup> , <u>hoe</u><sup>38.286</sup> <span class='target'>briljant</span> kritisch ik <u>ben</u><sup>336.212</sup> . " <small>Het is niet kritisch . Het is nep . " Waaraan ergert u zich nog</small>	yes
briljant/adj/het_nieuwsblad_20020128_01_43/142	-28.796485090369	11.6575220572243	1	briljant	het_nieuwsblad	Belgium	popular	jaar/noun;diamant/noun;platina/noun;jaar/noun	<small>smaragd ; 45 jaar : vermeille ; 50 jaar : goud ; 60 jaar :</small> <u>diamant</u><sup>112.952</sup> ; 65 <u>jaar</u><sup>47.203</sup> : <span class='target'>briljant</span> ; 70 <u>jaar</u><sup>47.203</sup> : <u>platina</u><sup>37.844</sup> <small>; albast : 75 jaar ; eik : 80 jaar .</small>	no
briljant/adj/het_laatste_nieuws_20020709_01_91/38	-57.7809996579782	21.7088671966146	4	briljant	het_laatste_nieuws	Belgium	popular	huwelijks_verjaar_dag/noun;het/noun;zaal/noun;in/prep;koppel/noun	<small>klinken op 65 jaar huwelijk RUISELEDE - Adiel Van Dorpe en Maria Debakere vierden zondag</small> hun 65ste <u>huwelijksverjaardag</u><sup>166.089</sup> . <u>Het</u><sup>4.926</sup> <span class='target'>briljanten</span> <u>koppel</u><sup>32.694</sup> deed dat <u>in</u><sup>63.223</sup> <u>zaal</u><sup>1.415</sup> <small>Sint-Pietersveld in Ruiselede in het gezelschap van familie en vrienden . Adiel ( 91 )</small>	no
briljant/adj/de_morgen_20040210_01_79/226	18.4406536095617	29.8408906691895	2	briljant	de_morgen	Belgium	quality	blijf/verb;Westerberg/name;Paul/name;lied_DIM_schrijver/noun;vele/adj;markt/noun	<small>volgende cd , Folker , wordt al in mei in de winkels verwacht . ONS</small> OORDEEL <u>Paul</u><sup>2.899</sup> <u>Westerberg</u><sup>8.438</sup> <u>blijft</u><sup>16.288</sup> een <span class='target'>briljante</span> <u>liedjesschrijver</u><sup>4.25</sup> die van <u>vele</u><sup>2.289</sup> <u>markten</u><sup>2.312</sup> <small>thuis is . ' Dirty Diesel ' , ' Hillbilly Junk ' en ' Pine</small>	yes
geniaal/adj/parool_20040131_154/39	-0.508002125867661	12.1026162574822	1	geniaal	parool	Netherlands	popular	eigenwijs/adj;wereld/noun;bij/prep;hoor/verb	<small>, de vader van Dubbeldams vrouw . De Sjiem is een van de beste springpaarden</small> ter <u>wereld</u><sup>2.853</sup> . <u>Eigenwijs</u><sup>20.907</sup> en <span class='target'>geniaal</span> , maar dat <u>hoort</u><sup>2.202</sup> <u>bij</u><sup>22.849</sup> <small>alle grote talenten . " Ik vergelijk hem graag met Johan Cruijff , " zegt</small>	yes
geniaal/adj/het_nieuwsblad_20001215_01_104/114	20.8205371678513	-27.713089492884	2	geniaal	het_nieuwsblad	Belgium	popular	;kan_kwijt/verb;bedenk/verb	<small>gemiddeld 164 pagina's tellen met ook televisieprogrammatie . Woestijnvis hoopt op een startverkoop van zo'n</small> 80.000 exemplaren . Wie een <span class='target'>geniale</span> titel <u>bedenkt</u><sup>86.273</sup> , <u>kan</u><sup>4.529</sup> die <small>vanaf vandaag kwijt op het e-mailadres : indepuree@woestijnvis.be ( RTL )</small>	yes
briljant/adj/nrc_handelsblad_20010917_3/247	14.7934894254624	16.9761319432434	2	briljant	nrc_handelsblad	Netherlands	quality	even/adj;nummer/noun;ben/verb;niet/adv;in/prep;productie/noun	<small>The Restless . Maar in PMS bezingt ze met veel gevoel het pre-menstruele syndroom .</small> <u>Niet</u><sup>5.714</sup> alle <u>nummers</u><sup>16.732</sup> <u>zijn</u><sup>336.212</sup> <u>even</u><sup>51.157</sup> <span class='target'>briljant</span> , maar <u>in</u><sup>63.223</sup> de <u>producties</u><sup>1.212</sup> <small>van Missy Elliott , The Neptunes en Dr. Dre ( de aanstekelijke single Family Affair</small>	yes
geniaal/adj/volkskrant_20010428_14/226	-10.0141743795655	-21.7501252823974	1	geniaal	volkskrant	Netherlands	quality	nieuw/adj;nieuw/adj;sta_op/verb	<small>beetje opknapt . Er is bij de internationale snoepfabriek , die ook kattenvoer maakt en</small> toverrijst , een <u>nieuwe</u><sup>11.637</sup> generatie <span class='target'>genialen</span> <u>opgestaan</u><sup>1.2</sup> die de <u>nieuwe</u><sup>11.637</sup> generatie <small>consumenten beter begrijpt . Het moet door een rietje kunnen . De wereldberoemdste limonade is</small>	no
geniaal/adj/de_morgen_20020904_01_17/164	0.395417542918149	-44.5311710672761	1	geniaal	de_morgen	Belgium	quality	van/prep;aan/prep;leven_schets/noun;Mozart/name;Amadeus/name;componist/noun	<small>een korte leesbare biografie te schrijven . Met Freud in het achterhoofd waagde hij zich</small> <u>aan</u><sup>4.281</sup> een <u>levensschets</u><sup>9.634</sup> <u>van</u><sup>4.05</sup> de <span class='target'>geniale</span> <u>componist</u><sup>161.852</sup> <u>Amadeus</u><sup>5.499</sup> <u>Mozart</u><sup>76.608</sup> . Niettemin <small>is Mozart , ook uitgegeven in de verzorgde reeks Rainbow Essentials , een goed geschreven</small>	yes
geniaal/adj/parool_20040410_168/156	32.3463849468858	26.4782212017997	2	geniaal	parool	Netherlands	popular	werk/verb;ben/verb;oprisping/noun;daargelaten/prep	<small>hoopte bij Ajax een tweede bloeiperiode mee te maken . Hij heeft er keihard voor</small> <u>gewerkt</u><sup>1.908</sup> , maar een enkele <span class='target'>geniale</span> <u>oprisping</u><sup>10.341</sup> <u>daargelaten</u><sup>4.371</sup> , <u>is</u><sup>342.896</sup> hij <small>niet geslaagd in zijn opzet . De stille aftocht van een icoon De leiding van</small>	yes
briljant/adj/het_laatste_nieuws_20020828_01_29/27	-50.0698263704275	38.6360802828741	4	briljant	het_laatste_nieuws	Belgium	popular	Huyghe/name;Henri/name;Willebroek/name;in/prep;vier/verb;bruiloft/noun	<small>Briljant voor Josephine en Henri WILLEBROEK Het voorbije weekend hebben Josephine Huyghe en Henri Peeters</small> <u>Huyghe</u><sup>2.221</sup> en <u>Henri</u><sup>10.001</sup> Peeters hun <span class='target'>briljanten</span> <u>bruiloft</u><sup>254.691</sup> <u>gevierd</u><sup>295.914</sup> <u>in</u><sup>63.223</sup> <u>Willebroek</u><sup>1.551</sup> . <small>Josephine werd geboren in 1913 , als jongste van 8 kinderen . Ze stak al</small>	no
briljant/adj/nrc_handelsblad_20020312_116/199	-14.5976804916819	-33.0295596560003	1	briljant	nrc_handelsblad	Netherlands	quality	magistraal/adj;ben/verb;interpretatie/noun;gespeeld/adj;door/prep;fenomenaal/adj	<small>ja aufersteh'n , wist du , mein Staub , nach kurzer Ruh ! De uitvoering</small> <u>is</u><sup>336.212</sup> <u>magistraal</u><sup>16.265</sup> van <u>interpretatie</u><sup>13.378</sup> , <span class='target'>briljant</span> <u>gespeeld</u><sup>110.727</sup> en <u>fenomenaal</u><sup>14.265</sup> gedirigeerd <u>door</u><sup>6.571</sup> <small>maestro Chailly . Als toegift is er nog Totenfeier , de eerste versie van de</small>	yes
briljant/adj/het_laatste_nieuws_19990706_01_143/118	-26.5307075082868	3.90177789976863	1	briljant	het_laatste_nieuws	Belgium	popular	schoen_fabriek/noun;het/noun;in/prep;ga/verb;op/prep;vroeg/adj;graag/adj;koppel/noun	<small>bij Belle Vue . Toch dronk hij niet dikwijls een pintje.Sabina was werkzaam in een</small> <u>schoenenfabriek</u><sup>6.288</sup> <u>in</u><sup>63.223</sup> Halle . <u>Het</u><sup>4.926</sup> <span class='target'>briljanten</span> <u>koppel</u><sup>32.694</sup> <u>ging</u><sup>31.183</sup> <u>vroeger</u><sup>4.754</sup> <u>graag</u><sup>2.408</sup> <u>op</u><sup>19.022</sup> <small>reis . Enkele van hun favoriete vakantiebestemmingen waren Zwitserland en Lourdes.WWH .</small>	no
briljant/adj/parool_20001204_60/279	12.4133396994415	-8.84645235962082	2	briljant	parool	Netherlands	popular	onervaren/adj;soms/adv;heb/verb;soms/adv;moment/noun	<small>Pijpers . " We kwamen er achterin niet meer uit . Het hoort bij een</small> <u>onervaren</u><sup>1.086</sup> groep dat ze <u>soms</u><sup>96.623</sup> <span class='target'>briljante</span> en <u>soms</u><sup>96.623</sup> stomme <u>momenten</u><sup>94.032</sup> <u>hebben</u><sup>4.339</sup> <small>. Maar na de winterstop mag dit niet meer . We moeten wel blijven groeien</small>	yes
geniaal/adj/de_morgen_20040210_01_76/358	-4.86415500730582	-17.6185852541585	1	geniaal	de_morgen	Belgium	quality	gevolg/noun;van/prep;heb/verb;manoeuvre/noun	<small>MR-leden af te snoepen . En hij heeft CD&V weer tot leven gewekt . Ziedaar</small> de <u>gevolgen</u><sup>5.219</sup> <u>van</u><sup>4.05</sup> De Guchts <span class='target'>geniale</span> <u>manoeuvre</u><sup>11.709</sup> . <u>Hebben</u><sup>5.0</sup> wij dan <small>niet het recht om te zeggen : ' Jongens , mag het nu even iets</small>	yes
